month,weekday,hour,energy
10,3,8,334.0106595376012
10,3,9,360.92802913231026
10,3,10,525.0321826198093
10,3,11,781.0551018580301
10,3,12,668.6100695838243
10,3,13,648.7224162502579
10,3,14,636.2985170909957
10,3,15,587.8370743588966
10,3,16,379.941102561907
10,3,17,351.01035390704914
10,3,18,471.1585081318248
10,3,19,463.86942656868973
10,3,20,365.5515936391474
10,3,21,203.58392062333087
10,3,22,153.15360246431715
10,3,23,152.25370930938885
10,4,0,150.93218976126258
10,4,1,158.2421337400019
10,4,2,146.56404757650446
10,4,3,150.79596722401692
10,4,4,198.59191791394116
10,4,5,272.35607540958625
10,4,6,429.7864586101411
10,4,7,463.56070114437847
10,4,8,517.7736047161959
10,4,9,619.7394019377084
10,4,10,803.175710460404
10,4,11,1185.425185180884
10,4,12,1493.1119838164968
10,4,13,1002.451040011832
10,4,14,645.6028658759271
10,4,15,439.4718949204113
10,4,16,337.92611398093595
10,4,17,650.1598458610619
10,4,18,381.45912479874437
10,4,19,289.331151425749
10,4,20,262.9607585547344
10,4,21,235.73599411144136
10,4,22,175.69929460314765
10,4,23,156.71496167641124
10,5,0,150.14897282448524
10,5,1,144.21718832736963
10,5,2,147.29111155670483
10,5,3,144.6217076601575
10,5,4,142.10169209158204
10,5,5,157.02041360211237
10,5,6,176.62355644313897
10,5,7,534.74937886468
10,5,8,335.59381428885956
10,5,9,328.70262136512264
10,5,10,440.1704225935779
10,5,11,364.46732262599056
10,5,12,313.06965140658224
10,5,13,444.1126849936828
10,5,14,466.5596751874743
10,5,15,298.4606690651675
10,5,16,537.6140718805565
10,5,17,487.24060965734145
10,5,18,428.99975661863107
10,5,19,357.6455590736523
10,5,20,298.9006052087674
10,5,21,243.26165001867633
10,5,22,173.05565876233757
10,5,23,178.51834884462326
10,6,0,158.67244783420676
10,6,1,149.00801446813253
10,6,2,158.39200497048657
10,6,3,139.53000205362343
10,6,4,126.46082998617813
10,6,5,145.72940169079405
10,6,6,151.64243991939412
10,6,7,457.7315598150866
10,6,8,439.6583389443648
10,6,9,528.90015268715
10,6,10,684.4417514195279
10,6,11,630.4839309960894
10,6,12,682.3503099268563
10,6,13,601.9504800718272
10,6,14,470.19663026678063
10,6,15,368.3234995902875
10,6,16,588.6293826438393
10,6,17,493.7582066953365
10,6,18,354.3340268810263
10,6,19,406.11097871788377
10,6,20,414.00896766543485
10,6,21,251.60305016907378
10,6,22,198.37421417524462
10,6,23,160.05555420383254
11,0,0,169.73998672148815
11,0,1,160.38733397678698
11,0,2,159.6153748845591
11,0,3,163.92074323372833
11,0,4,273.12279130698954
11,0,5,224.11120226124805
11,0,6,298.050548004723
11,0,7,405.51427512181607
11,0,8,333.56779094383444
11,0,9,291.6939586844062
11,0,10,406.27657329183063
11,0,11,445.39210575615743
11,0,12,398.82331067572756
11,0,13,288.3877304050868
11,0,14,248.50191728690663
11,0,15,240.8766316018903
11,0,16,413.1328975728264
11,0,17,468.7050575853396
11,0,18,589.467118379663
11,0,19,506.41688277456655
11,0,20,356.3240167416663
11,0,21,317.35125375860775
11,0,22,228.5947850897243
11,0,23,226.3390227729634
11,1,0,185.56238560005107
11,1,1,189.46113607062617
11,1,2,175.35598980013438
11,1,3,142.2614621834311
11,1,4,237.50828521463168
11,1,5,217.84205666046188
11,1,6,484.56788730875013
11,1,7,428.53676694936473
11,1,8,653.8986597399706
11,1,9,489.03489631189296
11,1,10,493.4722420837088
11,1,11,629.0474594146666
11,1,12,531.3742500872416
11,1,13,417.1005577851644
11,1,14,344.650608832847
11,1,15,352.61050388063506
11,1,16,358.41102284238053
11,1,17,423.5730950435445
11,1,18,462.95064614372995
11,1,19,525.4344872160842
11,1,20,357.50319244877295
11,1,21,279.94217378167707
11,1,22,202.4534323108509
11,1,23,190.04528303654538
11,2,0,179.21953272614724
11,2,1,186.31566228438507
11,2,2,166.92353207659698
11,2,3,177.32958187578495
11,2,4,252.3497889021104
11,2,5,216.84835404549503
11,2,6,295.1707046665495
11,2,7,372.963824453398
11,2,8,310.72165785097764
11,2,9,355.4349991338555
11,2,10,342.7919894097892
11,2,11,284.4517942138702
11,2,12,291.9183163457674
11,2,13,304.2570795021296
11,2,14,370.9256560310176
11,2,15,271.6283341773744
11,2,16,243.34342859646878
11,2,17,439.9991163583664
11,2,18,467.71434766708717
11,2,19,358.779284127261
11,2,20,293.0717163791544
11,2,21,268.8967814377158
11,2,22,205.6519916460294
11,2,23,216.06435326663262
11,3,0,171.175789944614
11,3,1,144.67752241692267
11,3,2,163.72073856595634
11,3,3,170.05827670033
11,3,4,255.26855091072213
11,3,5,246.1844225541516
11,3,6,301.7737906063511
11,3,7,336.60698539374533
11,3,8,349.6255112402499
11,3,9,371.8773303023654
11,3,10,281.8234686404378
11,3,11,526.5014328198602
11,3,12,500.5885326846171
11,3,13,400.77620154373943
11,3,14,355.037421731501
11,3,15,290.35347806636594
